ID,price,yearBuilt,livingArea,bathrooms,bedrooms,parking,garageSpaces,hasGarage,pool,spa
2816,369000,2000,2552,3,4,1,2,1,0,0
2817,185000,1992,1530,2,3,0,0,0,0,0
2818,449000,1993,3038,3,4,1,3,1,0,0
2819,225000,2006,1943,2,3,1,0,1,0,1
2820,264900,1984,2206,3,4,1,2,1,0,0
2821,199900,1999,3157,4,4,1,2,1,0,0
2822,224900,1977,2445,3,4,0,0,1,0,0
2823,336900,1969,3433,3,4,1,0,1,0,0
2824,149900,1989,1350,2,3,1,1,1,0,0
2825,258000,1977,2781,3,4,1,2,1,0,0
2826,89900,1945,868,1,2,0,0,0,0,0
2827,99000,1967,1025,1,3,1,0,0,0,0
2828,145500,1973,1482,2,3,0,0,0,0,0
2829,157900,1974,1640,2,4,0,0,0,0,0
2830,177000,1986,1623,2,3,0,0,0,0,0
2831,210000,1976,1987,2,3,1,0,0,0,0
2832,205000,1978,2022,2,3,1,2,1,0,0
2833,224900,1971,2128,2,3,1,2,1,0,0
2834,104900,1955,1632,1,3,1,0,1,0,0
2835,217900,1948,2134,2,4,1,0,1,1,0
2836,135000,1972,1384,2,4,0,0,0,0,0
2837,187500,1985,1497,2,3,0,0,0,0,0
2838,132000,1955,1326,1,3,0,0,0,0,0
2839,415000,2012,2166,3,3,1,2,1,0,0
2840,370000,1999,1730,3,3,1,2,1,0,1
2841,899000,1998,6077,5,5,1,3,1,0,0
2842,1288000,2002,6381,8,7,1,0,0,0,1
2843,429900,1986,2145,4,3,1,2,1,0,0
2844,1399900,2006,7000,7,6,1,3,1,0,0
2845,1799000,2019,5005,5,6,1,3,1,1,0
2846,636000,2001,5239,5,6,1,3,1,0,1
2847,417900,2021,2325,3,3,0,0,0,0,0
2848,465000,1999,2122,3,4,1,2,1,0,0
2849,1199000,2000,5837,5,6,1,3,1,0,0
2850,825000,1997,4686,5,5,1,2,1,1,1
2851,775000,2017,3050,4,4,1,2,1,0,0
2852,699900,2001,4400,6,5,1,2,1,0,1
2853,850000,1992,4823,5,5,1,2,1,0,0
2854,294500,2002,1218,3,2,1,0,0,0,0
2855,675000,1999,4734,5,5,1,3,1,0,0
2856,699000,1993,4539,4,5,1,2,1,0,0
2857,287000,2006,1632,3,2,1,1,1,0,0
2858,200000,1985,1290,2,2,1,0,0,0,0
2859,315000,2001,1370,3,3,1,0,0,0,0
2860,319000,1977,3156,3,4,1,0,0,0,0
2861,214900,1991,1587,2,3,1,0,0,0,0
2862,299900,1964,3096,4,10,1,0,0,0,0
2863,139900,1974,2057,2,3,1,0,0,0,0
2864,549000,1952,4735,5,5,1,2,1,1,0
2865,219900,2021,1480,2,3,1,0,0,0,0
2866,265000,1955,2700,2,3,0,0,0,0,0
2867,540000,1955,3673,4,7,1,6,1,0,0
2868,276250,1971,2392,3,4,1,3,1,0,0
2869,245000,1972,2280,3,4,1,2,1,0,0
2870,374000,2017,2187,2,4,1,2,1,0,1
2871,195000,1922,1582,2,4,1,0,1,0,0
2872,315000,1996,2246,2,3,1,2,1,0,0
2873,220000,1977,1875,2,3,0,0,1,0,0
2874,299900,2020,1665,2,3,1,2,1,0,0
2875,899500,1999,5614,6,5,1,3,1,0,1
2876,279000,1994,1644,2,3,1,1,1,0,1
2877,389900,2021,2187,3,4,1,2,1,0,0
2878,950000,2019,1200,2,1,0,0,0,0,0
2879,440000,1951,2660,3,3,1,1,1,0,0
2880,199900,1973,2030,2,3,0,0,0,0,0
2881,158000,1921,1717,2,3,0,0,0,0,0
2882,127900,1969,1932,3,3,0,0,0,1,0
2883,80000,1936,1504,2,3,0,0,0,0,0
2884,10000,1995,1960,2,2,0,0,0,0,0
2885,247000,2021,1260,2,3,0,0,0,0,0
2886,247000,2021,1260,2,3,0,0,0,0,0
2887,279000,2010,1476,3,3,1,1,1,1,0
2888,434999,2015,3142,3,5,0,0,1,0,0
2889,384900,2021,2437,4,4,1,2,1,0,0
2890,550000,1984,2126,3,3,0,0,0,0,0
2891,315000,2017,1846,3,3,1,2,1,0,0
2892,180000,1970,600,2,3,0,0,0,0,0
2893,294900,2021,2161,3,4,1,0,0,0,0
2894,525000,2003,3132,4,5,1,2,1,0,0
2895,329900,2008,3026,3,5,1,2,1,0,0
2896,680000,2003,4650,5,6,1,2,1,0,0
2897,989900,2021,3705,6,6,1,2,1,0,0
2898,359900,2004,2390,2,4,1,2,1,0,0
2899,640000,1984,2180,3,3,1,0,0,0,0
2900,995000,2021,3415,4,5,1,3,1,0,0
2901,495000,2018,3086,4,5,1,2,1,0,0
2902,624900,1993,1680,3,3,1,0,0,0,0
2903,825660,2021,3456,4,3,1,4,1,0,1
2904,337990,2021,1774,2,4,1,2,1,0,0
2905,352990,2021,2511,3,5,1,2,1,0,0
2906,159900,1921,1716,3,0,0,0,0,0,0
2907,59900,1906,1249,1,2,0,0,0,0,0
2908,155000,1926,1484,2,2,0,0,0,0,0
2909,94900,1996,1464,2,3,1,0,0,0,0
2910,199999,1955,2056,2,4,1,0,1,0,0
2911,224900,1990,1716,2,3,0,0,0,0,0
2912,779900,1988,1008,1,3,0,0,1,0,0
2913,425000,2017,1160,4,3,1,1,1,0,0
2914,230000,1982,1355,2,2,0,0,0,0,0
2915,165000,1982,861,1,1,1,0,0,0,0
2916,750000,1998,5087,5,4,1,0,1,0,1
2917,750000,1998,4338,5,4,1,3,1,0,1
2918,750000,1983,3694,5,5,1,2,1,0,0
2919,815000,1992,3744,4,4,1,2,1,0,1
2920,399900,1979,1700,2,3,1,0,1,0,1
2921,249000,1986,1234,2,2,1,0,0,0,0
2922,1075000,1953,3378,4,4,0,0,0,0,0
2923,1049000,1950,3211,3,4,1,1,1,0,0
2924,50000,1910,1340,1,3,0,0,0,0,0
2925,54000,1995,1252,1,3,0,0,0,0,0
2926,260000,1993,2304,3,4,0,0,1,1,0
2927,475000,1980,5217,5,4,1,2,1,0,0
2928,1399900,2007,8880,7,5,1,3,1,1,0
2929,261000,1989,1644,2,3,1,2,1,1,0
2930,380000,1987,3164,4,3,1,2,1,0,0
2931,450000,1987,4544,4,4,1,0,1,0,0
2932,579000,2004,2789,3,3,1,0,1,0,0
2933,375000,1992,2925,3,5,1,2,1,0,0
2934,287000,1983,2414,2,3,0,0,0,0,0
2935,310000,1972,2266,3,4,1,2,1,1,0
2936,539900,2021,3651,4,5,1,2,1,0,1
2937,749900,1995,5662,7,5,1,0,1,1,1
2938,749900,1995,6048,6,5,1,2,1,1,1
2939,960000,1951,1344,2,4,0,0,0,0,0
2940,799900,1990,3994,5,6,1,6,1,0,1
2941,245000,1970,1465,2,3,1,0,0,0,0
2942,471177,2021,2006,3,3,1,2,1,0,0
2943,439000,1962,1612,2,3,0,0,0,0,0
2944,475000,1996,2769,3,5,0,0,1,1,1
2945,575000,1981,1557,2,3,1,0,1,0,0
2946,899900,1961,3800,4,4,1,4,1,1,0
2947,515000,1999,3160,3,4,1,2,1,0,0
2948,499000,2011,3089,4,4,1,2,1,0,0
2949,598000,2006,3745,4,4,1,3,1,0,1
2950,800000,2021,3332,4,4,1,2,1,0,0
2951,321000,1989,1823,3,3,1,2,1,0,0
2952,399000,1988,2216,3,4,1,2,1,0,0
2953,397000,1959,1591,2,3,1,2,1,0,0
2954,500000,1962,1754,3,3,0,0,0,0,0
2955,500000,1986,2897,3,4,1,0,1,0,0
2956,749900,1966,2980,3,4,0,0,1,0,0
2957,749900,1966,2405,3,4,1,2,1,0,0
2958,595000,2015,3890,5,5,1,2,1,0,0
2959,299900,1973,2172,3,3,1,2,1,0,0
2960,325000,2015,2452,2,3,1,1,1,0,0
2961,330000,2003,2120,2,4,1,2,1,0,0
2962,382200,1988,3038,3,4,1,2,1,0,0
2963,995000,2006,4873,5,4,1,3,1,1,1
2964,400000,1995,3949,5,5,1,2,1,0,0
2965,469900,2004,3942,3,5,1,2,1,0,0
2966,609900,1963,2200,3,3,1,0,0,0,0
2967,475000,1962,1592,2,3,1,0,0,0,0
2968,1600000,1997,7724,6,6,1,3,1,0,1
2969,575000,1957,2275,3,3,1,3,1,0,0
2970,950000,2013,4060,4,4,1,2,1,1,0
2971,699000,1997,2647,3,3,1,2,1,0,0
2972,395000,1957,1987,3,3,1,0,0,0,0
2973,675000,1992,3228,4,4,1,2,1,0,0
2974,1175000,1953,3360,4,4,1,3,1,1,0
2975,685000,1962,2678,3,5,1,2,1,0,0
2976,975000,2020,3221,4,5,1,2,1,0,0
2977,130000,2005,1815,1,2,1,0,0,0,0
2978,249000,1954,1817,2,3,0,0,0,0,0
2979,339900,1940,2600,3,5,1,0,0,0,0
2980,230000,1945,2842,2,5,0,0,0,0,0
2981,455000,1999,2786,3,5,0,0,0,0,0
2982,165000,1989,1470,2,2,1,0,1,0,0
2983,339900,1935,1584,2,3,1,0,0,0,0
2984,165000,1922,1570,2,3,1,0,0,0,0
2985,325000,1940,1092,2,3,1,1,1,0,0
2986,415000,1935,1697,3,3,0,0,0,0,0
2987,489000,2007,2394,4,5,1,2,1,0,0
2988,275000,1964,1930,3,5,1,0,0,0,0
2989,350000,1990,1344,3,3,1,1,1,0,0
2990,219900,1958,1147,2,3,0,0,0,0,0
2991,320000,1969,2114,3,4,0,0,0,0,0
2992,350000,1951,2545,2,3,1,2,1,0,0
2993,215000,1955,1171,1,3,1,0,0,0,0
2994,255000,1958,1685,2,3,1,0,0,0,0
2995,199900,1971,1247,2,3,0,0,1,0,0
2996,51157,1977,2016,2,3,0,0,1,0,0
2997,115000,1952,1044,1,3,0,0,0,0,0
2998,105000,1930,1162,2,3,0,0,0,0,0
2999,134700,1935,1520,2,3,0,0,0,0,0
3000,135000,1955,1100,1,3,0,0,0,0,0
3001,285000,2021,1785,3,3,1,2,1,0,0
3002,55000,1950,1212,1,3,0,0,0,0,0
3003,299900,1987,3016,5,4,0,0,0,0,0
3004,139900,1971,1323,2,3,0,0,0,0,0
3005,299900,1976,3400,3,4,1,2,1,0,0
3006,289900,1984,3297,3,4,1,2,1,0,0
3007,380000,2016,2648,3,4,1,2,1,0,0
3008,249900,2012,2167,3,4,1,2,1,0,0
3009,169900,1977,1685,2,3,0,0,0,0,0
3010,279900,2008,2631,3,4,1,2,1,0,0
3011,179900,1981,1891,2,3,1,2,1,0,0
3012,730000,2001,5696,5,5,1,2,1,0,0
3013,200000,1979,1737,2,3,1,0,0,0,0
3014,815000,1989,6188,6,6,1,3,1,1,1
3015,585000,1999,4166,4,5,1,2,1,0,0
3016,274900,1972,2265,2,3,1,0,1,0,0
3017,1197000,1933,4653,4,3,1,4,1,0,0
3018,669000,1999,4551,4,5,1,2,1,0,1
3019,309900,1974,2820,2,4,0,0,0,0,0
3020,475000,1973,4669,5,5,1,2,1,1,0
3021,689900,1981,4179,4,6,1,2,1,0,0
3022,391580,2021,2630,4,4,1,2,1,0,0
3023,550000,1960,2185,3,3,1,0,1,0,0
3024,998000,1999,5876,6,5,1,3,1,1,1
3025,449000,1985,3852,3,5,1,2,1,1,0
3026,181000,1972,1628,2,4,1,0,0,0,0
3027,127000,1968,1790,3,3,0,0,0,0,0
3028,129900,1962,1121,2,3,1,0,0,0,0
3029,109900,1958,1068,1,3,1,0,0,0,0
3030,189900,2000,1965,3,4,0,0,0,0,0
3031,59900,1971,999,1,3,0,0,0,0,0
3032,124900,1971,1895,2,3,1,0,1,0,0
3033,156000,1972,1944,2,3,0,0,0,0,0
3034,89900,1990,1248,2,4,0,0,0,0,0
3035,279900,1980,3289,4,4,0,0,0,0,0
3036,279900,2012,2516,3,3,0,0,0,0,0
3037,139900,1945,2391,2,4,1,0,0,0,0
3038,144900,1982,2012,2,3,0,0,0,0,0
3039,229000,1981,3374,4,4,0,0,0,0,0
3040,114900,2007,1353,2,3,0,0,0,0,0
3041,69000,1950,1184,2,3,0,0,0,0,0
3042,194900,1965,1961,2,3,0,0,0,0,0
3043,90000,1988,1296,2,3,1,0,0,0,0
3044,124000,1950,1615,2,3,0,0,0,0,0
3045,89900,1999,1792,2,3,0,0,0,0,0
3046,104600,1997,1536,2,3,0,0,0,0,0
3047,125000,1940,1532,2,2,1,0,0,0,0
3048,590000,1916,1452,2,3,0,0,0,0,0
3049,29000,1950,888,1,3,0,0,0,0,0
3050,149000,2005,580,1,0,0,0,0,0,0
3051,25900,1960,1320,1,3,0,0,0,0,0
3052,269900,1985,1838,2,3,1,0,1,0,0
3053,359900,2018,2300,3,4,1,0,1,0,0
3054,229000,1954,1481,2,3,1,0,1,0,0
3055,170000,1960,1135,2,3,0,0,0,0,0
3056,329900,1940,2000,2,5,1,0,0,0,0
3057,425000,2000,2416,3,3,1,0,0,0,0
3058,873900,2000,2184,2,2,0,0,0,0,0
3059,259900,1995,1547,2,2,0,0,1,0,0
3060,399000,2006,2346,3,3,0,0,1,0,0
3061,425000,1999,2600,4,4,0,0,0,0,0
3062,177000,1975,980,2,2,1,0,0,1,0
3063,1495000,2018,4000,4,3,1,2,1,0,0
3064,230000,1974,1288,3,2,1,0,0,0,0
3065,849900,2004,5450,5,5,1,2,1,0,1
3066,950000,2003,4128,5,4,1,2,1,0,0
3067,749000,2004,3996,4,4,1,2,1,0,1
3068,420000,1982,2000,3,3,1,2,1,0,0
3069,800000,2000,4237,5,5,0,0,0,0,0
3070,169500,2005,2128,2,4,0,0,0,0,0
3071,184900,1962,1730,2,3,0,0,0,0,0
3072,79900,1974,800,1,2,1,0,0,0,0
3073,350000,1962,1425,2,4,0,0,0,0,0
3074,65000,1976,980,2,3,0,0,0,0,0
3075,299000,1963,1280,1,2,1,0,0,0,0
3076,329900,1987,3161,4,4,1,0,0,1,0
3077,104900,2005,1680,2,3,0,0,0,0,0
3078,219000,1990,2714,3,4,0,0,0,0,0
3079,324900,1990,3018,3,5,1,0,1,1,0
3080,289900,1966,2973,3,4,0,0,0,0,0
3081,310000,1957,4446,3,5,0,0,0,0,1
3082,330000,2019,2125,3,4,1,0,1,0,0
3083,475000,2000,4574,4,4,1,0,1,0,0
3084,319900,1956,3854,3,3,0,0,0,0,0
3085,240000,1940,1845,4,3,1,0,0,0,0
3086,220000,1976,4006,1,3,0,0,0,0,0
3087,147900,1989,1248,2,3,0,0,0,0,0
3088,147900,1940,1280,1,3,1,0,0,0,0
3089,229900,1956,1431,2,3,0,0,0,0,0
3090,239900,1940,1456,2,3,1,0,0,1,0
3091,199900,1967,1200,2,3,1,0,0,0,0
3092,155000,2006,1714,3,4,1,0,0,0,0
3093,115000,1948,964,1,3,1,0,0,0,0
3094,219900,1964,1700,3,5,1,0,0,0,0
3095,167000,1995,1463,2,2,1,0,1,0,0
3096,149900,1958,1008,2,3,1,0,0,0,0
3097,210000,1997,1978,2,2,1,0,1,0,0
3098,205000,1979,1632,2,3,1,1,1,0,1
3099,330000,1944,3164,4,5,1,0,0,0,1
3100,160000,1985,1239,2,3,1,0,0,0,0
3101,172000,1958,1075,2,2,1,0,0,0,0
3102,169000,1972,1056,1,3,0,0,0,0,0
3103,115000,1948,899,2,3,0,0,0,0,0
3104,259900,1982,2222,3,3,0,0,1,1,0
3105,150000,1983,2818,3,4,0,0,0,0,0
3106,405000,1996,2817,2,3,1,0,1,0,0
3107,999000,2021,5300,6,5,1,0,0,0,0
3108,199999,1997,1638,2,3,0,0,1,0,1
3109,1100000,2005,5270,7,6,0,0,1,0,1
3110,179900,1908,2706,5,6,0,0,0,0,0
3111,399900,1900,2448,3,4,0,0,0,1,1
3112,525000,1991,3987,3,4,0,0,1,0,1
3113,310000,1976,2193,4,4,0,2,1,1,0
3114,725000,1989,6500,5,5,0,3,1,1,0
3115,233000,1999,1608,2,3,1,2,1,0,0
3116,249900,2002,1876,3,4,1,0,1,0,0
3117,311900,1993,3306,3,3,1,0,1,0,0
3118,225000,1981,1585,3,3,1,0,1,0,0
3119,224900,2010,1642,2,3,1,2,1,0,0
3120,699000,1988,2502,4,4,1,0,1,0,0
3121,261000,2002,1470,2,3,1,2,1,0,0
3122,375000,1966,2174,2,3,1,2,1,0,0
3123,286000,2001,2138,2,3,1,2,1,0,0
3124,199000,1989,1462,2,3,1,0,0,0,0
3125,475000,2007,3686,4,5,1,3,1,1,0
3126,269900,1987,2226,3,3,1,0,0,0,0
3127,390000,2018,3457,4,5,1,2,1,0,0
3128,199817,2004,1528,2,3,1,0,1,0,0
3129,285000,1983,1512,2,3,1,0,0,0,0
3130,375000,2007,2585,4,5,1,0,1,1,1
3131,229900,1991,1687,2,3,1,0,0,0,0
3132,249900,1972,2490,3,4,1,2,1,1,0
3133,289900,1989,3280,3,4,1,0,0,0,0
3134,230000,2001,2102,3,4,1,0,1,0,0
3135,225000,1995,1700,2,3,1,0,1,0,0
3136,246900,2021,1463,3,3,1,0,1,0,0
3137,240900,2021,1463,3,3,1,0,1,0,0
3138,255000,1984,1650,3,3,1,1,1,0,0
3139,249900,2017,1638,2,3,1,2,1,0,0
3140,445000,2007,4148,4,5,1,2,1,0,0
3141,225000,1974,2186,2,3,1,0,0,1,0
3142,359000,1960,2560,3,5,0,0,0,0,0
3143,409900,1993,2589,3,4,1,2,1,0,1
3144,225000,1952,2248,1,3,0,0,1,0,0
3145,299900,1994,2010,3,4,1,2,1,0,0
3146,259969,1975,1618,2,3,1,2,1,0,0
3147,313000,1994,1204,3,3,1,2,1,0,0
3148,339900,1948,2656,2,3,1,0,0,0,0
3149,350000,1973,2332,5,5,1,0,0,0,0
3150,265900,1978,2500,3,3,0,0,1,0,0
3151,725000,1892,2100,3,2,1,0,0,1,0
3152,534000,2021,2376,3,3,1,0,0,0,0
3153,450000,2003,1248,2,2,1,1,1,1,0
3154,630000,1999,1280,1,3,1,0,0,0,0
3155,400000,1900,1000,0,0,0,0,0,0,0
3156,775000,1950,1939,3,4,0,0,0,0,0
3157,615000,2017,2124,4,3,1,2,1,0,0
3158,850000,2019,2692,4,4,1,1,1,0,0
3159,199900,1925,684,1,1,0,0,0,0,0
3160,549900,2008,1389,2,2,1,0,1,1,0
3161,469900,1941,1500,2,3,1,1,1,0,0
3162,750000,1995,2346,3,3,1,2,1,0,0
3163,939000,2014,2811,5,4,0,0,0,0,0
3164,450000,1937,1585,2,3,1,0,1,0,0
3165,649900,2019,2097,4,3,1,2,1,0,0
3166,1185000,1995,5313,5,3,0,0,0,0,0
3167,880000,1941,3200,3,4,1,2,1,0,0
3168,314900,1969,1800,2,3,1,0,1,0,0
3169,159900,1970,1180,2,3,0,0,0,0,0
3170,199900,1970,1314,2,3,1,0,0,0,0
3171,799000,1992,2240,3,6,1,0,1,0,1
3172,424900,1962,2595,3,5,1,0,0,0,0
3173,925000,1900,1448,1,2,1,0,0,0,0
3174,285000,1982,2755,2,4,1,2,1,0,1
3175,299000,1862,1876,2,3,1,0,1,0,0
3176,549900,2007,4210,4,4,1,2,1,1,1
3177,389900,2000,3617,4,4,1,0,1,0,1
3178,265000,2013,1800,2,3,0,0,0,0,0
3179,629900,2002,6032,5,4,1,3,1,0,0
3180,525000,1999,4405,5,5,1,0,1,0,0
3181,328000,2021,3000,3,4,1,2,1,0,0
3182,139000,1996,984,1,3,1,0,0,0,0
3183,339960,1992,2351,3,4,1,2,1,0,0
3184,285000,1972,2982,3,5,1,2,1,0,0
3185,243000,1986,1152,3,4,1,0,1,0,0
3186,248000,1998,3626,5,5,1,2,1,0,0
3187,195000,1988,1396,2,3,1,0,1,0,0
3188,270000,2004,2584,3,4,1,2,1,0,0
3189,310000,1999,2561,3,4,1,2,1,0,0
3190,235000,1979,2012,2,3,1,0,0,0,0
3191,280000,2006,3004,3,4,1,2,1,0,0
3192,323000,2006,2810,3,4,1,2,1,0,0
3193,420000,2016,3456,4,5,1,2,1,0,0
3194,300000,1997,2297,3,3,1,2,1,0,0
3195,375000,1999,4301,4,4,1,2,1,0,1
3196,250000,1998,1765,2,3,1,1,1,0,0
3197,255000,1987,1535,3,4,0,0,0,0,0
3198,239900,1967,1290,2,3,1,1,1,0,0
3199,470000,1990,3764,5,6,1,1,1,0,1
3200,465000,1993,4817,5,5,1,2,1,0,0
3201,472000,1990,4656,5,6,1,2,1,0,0
3202,419000,1989,2967,4,5,1,2,1,0,0
3203,361000,1977,2662,2,4,1,2,1,1,0
3204,210000,1994,1230,2,3,1,0,0,0,0
3205,399900,1978,1952,3,3,1,2,1,0,0
3206,159000,1976,1583,2,4,1,0,0,0,0
3207,239900,1970,2411,2,3,1,0,0,0,0
3208,184900,2013,1963,2,4,0,0,1,0,0
3209,214900,2021,1415,2,3,0,2,1,0,0
3210,217900,2021,1415,2,3,0,2,1,0,0
3211,289900,2021,1894,2,3,0,2,1,0,0
3212,419900,1986,3519,4,3,1,2,1,1,0
3213,325000,2003,2208,3,4,1,0,1,0,0
3214,199900,1981,1575,2,3,1,0,1,0,0
3215,379000,1984,2963,4,5,1,3,1,0,1
3216,1900000,2007,1628,3,2,1,0,0,0,0
3217,349000,2006,2600,3,3,1,2,1,1,1
3218,450000,1998,3808,4,4,0,0,1,0,0
3219,450000,1998,3808,4,4,1,2,1,0,1
3220,1200000,1994,6662,5,4,1,2,1,0,0
3221,760000,2005,4317,4,5,1,2,1,0,0
3222,625000,1894,3065,2,5,0,0,0,0,0
3223,699000,2003,4162,4,4,1,2,1,0,0
3224,642000,2003,4810,4,5,1,2,1,0,0
3225,99900,1951,1545,1,2,0,0,0,0,0
3226,110000,1925,1435,1,2,1,0,0,0,0
3227,125000,1900,2596,4,5,0,0,0,0,0
3228,109000,1948,1672,2,3,0,0,0,0,0
3229,37900,2003,992,1,2,0,0,0,0,0
3230,59900,1946,1970,1,3,0,0,0,0,0
3231,32900,2003,864,1,2,0,0,0,0,0
3232,174900,1956,2016,2,3,1,0,0,0,0
3233,94500,1957,832,1,2,0,0,0,0,0
3234,114900,1950,1770,2,3,0,0,0,0,0
3235,101500,1963,1075,2,3,0,0,0,0,0
3236,129000,1948,1968,2,3,0,0,0,0,0
3237,225000,2007,2212,4,4,0,0,0,0,0
3238,399900,1979,3736,5,5,0,0,0,1,0
3239,75000,1908,1640,2,3,0,0,0,0,0
3240,110000,1967,1477,2,3,0,0,0,0,0
3241,84900,1948,1112,1,2,0,0,0,0,0
3242,69900,1953,1189,2,3,0,0,0,0,0
3243,200000,1951,2979,4,4,1,0,0,0,0
3244,149900,1950,1899,2,3,1,0,0,0,0
3245,296900,2019,2216,2,3,0,0,0,0,0
3246,38000,1905,2068,1,3,0,0,0,0,0
3247,278900,1966,4073,5,5,1,0,0,0,0
3248,219000,1978,2248,2,3,0,0,0,0,0
3249,100000,1945,1538,1,2,0,0,0,0,0
3250,159000,1949,2500,3,4,1,0,0,0,0
3251,265000,1975,2024,3,5,1,1,1,0,0
3252,575000,2003,4225,5,5,1,2,1,0,1
3253,189000,1954,2163,2,4,1,0,0,0,0
3254,132500,1962,1690,2,2,0,0,0,0,0
3255,30000,1988,1440,2,3,1,0,0,0,0
3256,34000,1952,1381,2,4,0,0,0,0,0
3257,185000,1958,1232,1,3,0,0,0,0,0
3258,185000,1958,1232,1,3,0,0,0,0,0
3259,185000,1958,1232,1,3,0,0,0,0,0
3260,185000,1958,1232,1,3,0,0,0,0,0
3261,185000,1958,1232,1,3,0,0,0,0,0
3262,219900,1971,2355,2,3,1,0,0,1,0
3263,189900,2019,2048,2,4,0,0,0,0,0
3264,33400,1955,768,1,2,1,0,0,0,0
3265,150000,1963,2026,4,5,1,0,0,0,0
3266,42900,1952,1052,1,3,1,0,0,0,0
3267,80000,1979,1125,1,3,0,0,0,0,0
3268,84900,1968,1237,2,3,0,0,0,0,0
3269,39900,1952,896,1,2,0,0,0,0,0
3270,48900,1972,1152,1,3,0,0,0,0,0
3271,59900,1961,1006,1,3,0,0,0,0,0
3272,349000,1994,3904,3,6,0,0,0,0,0
3273,349000,1994,3904,4,6,1,0,0,0,0
3274,200000,1977,1254,1,2,0,0,0,0,0
3275,585000,2002,4622,4,4,0,0,0,0,0
3276,149000,1997,1352,3,3,1,0,0,0,0
3277,345000,2021,2020,3,3,1,2,1,0,0
3278,360000,2000,3082,3,4,1,2,1,0,1
3279,220000,2000,1344,2,3,0,0,0,0,0
3280,629999,2002,5482,3,5,1,3,1,0,0
3281,100000,2000,784,1,2,1,0,0,0,0
3282,159900,1986,1680,3,3,0,0,0,0,0
3283,269900,1998,1524,2,3,0,0,0,0,0
3284,459900,2002,3600,3,3,1,0,0,0,0
3285,234500,2007,2097,2,3,1,0,0,0,0
3286,229900,2001,2084,2,3,1,0,0,0,0
3287,469900,2006,5869,4,3,1,0,0,0,0
3288,271000,2013,2077,3,4,1,0,1,0,0
3289,346900,2021,2265,3,4,1,0,1,0,0
3290,380000,2006,2713,3,4,1,0,1,0,1
3291,436900,2021,4300,5,5,1,0,0,0,0
3292,385999,2005,3363,4,5,1,2,1,0,1
3293,435000,2005,4965,5,6,1,0,1,0,0
3294,325900,2021,3185,3,5,1,0,0,0,0
3295,599900,2004,3893,3,3,1,0,1,1,0
3296,439900,2006,3973,5,4,1,0,1,0,0
3297,258000,2003,1980,2,5,1,2,0,0,1
3298,325900,2021,3185,3,5,1,0,0,0,0
3299,569000,1986,2240,3,3,1,0,1,0,1
3300,299900,2006,2004,2,3,1,0,1,0,0
3301,305900,2020,1976,3,4,1,2,0,1,0
3302,450999,2010,4427,4,5,1,0,1,0,0
3303,69000,1945,900,1,2,0,0,0,0,0
3304,75000,1985,1102,1,1,1,0,0,0,0
3305,208390,2021,1603,2,3,1,0,1,0,0
3306,210000,2012,2382,3,5,1,0,1,0,0
3307,355000,2006,2580,3,4,1,0,1,1,0
3308,298000,2012,2901,4,5,1,0,1,0,0
3309,274900,2011,2012,3,4,1,0,1,0,0
3310,305000,2002,2678,4,4,1,0,1,0,0
3311,318720,2002,2656,3,4,1,0,1,0,0
3312,595000,2003,4692,5,4,1,0,1,1,1
3313,355000,2018,2976,4,4,1,0,1,0,0
3314,375000,2018,2480,3,4,1,0,1,0,0
3315,370000,2000,3000,3,5,1,0,1,0,1
3316,342400,2021,2778,3,4,1,0,1,0,0
3317,245000,2008,2181,2,3,1,0,1,0,0
3318,379900,2021,2816,4,5,1,0,1,0,0
3319,510000,2003,4122,4,4,1,0,1,0,0
3320,225900,2007,1898,2,3,1,0,1,0,0
3321,850000,1999,6910,6,5,1,0,1,1,0
3322,342400,2021,2778,3,4,0,2,1,0,0
3323,135000,1971,1512,2,4,1,0,1,0,0
3324,185000,1981,1532,3,3,0,0,0,0,0
3325,149900,1900,1312,1,2,0,0,0,0,0
3326,785000,2005,3468,3,3,1,0,0,0,0
3327,599900,1898,5700,4,5,1,0,0,0,0
3328,385000,1930,3116,3,4,1,0,0,0,0
3329,359000,1895,4113,3,5,1,0,0,0,0
3330,115900,1927,1550,2,3,0,0,0,0,0
3331,299500,2018,2354,3,4,0,0,1,0,0
3332,180000,1982,1126,2,2,1,0,1,0,0
3333,238500,2001,1703,2,4,1,2,1,0,0
3334,298900,1987,2214,3,4,0,0,0,0,0
3335,254975,2006,1771,2,3,1,0,1,0,0
3336,695000,1993,3194,3,3,1,0,1,1,0
3337,300000,1998,2600,5,4,1,2,1,0,1
3338,450000,1979,3680,4,4,1,0,1,0,0
3339,429900,1956,3250,3,5,1,0,0,0,0
3340,410000,1991,2850,3,4,1,2,1,0,1
3341,749900,1983,2910,3,4,1,2,1,0,1
3342,585000,1976,3694,4,5,1,2,1,0,0
3343,259900,1973,1584,3,3,1,1,1,0,0
3344,440000,1968,2856,3,4,1,2,1,0,0
3345,1500000,2006,8064,7,7,1,3,1,0,0
3346,464900,1986,2326,3,3,1,2,1,0,0
3347,599000,2016,2686,4,3,1,2,1,0,0
3348,425000,1982,2408,3,3,1,2,1,0,0
3349,499500,1983,2585,3,3,1,2,1,0,0
3350,835000,2011,4023,4,4,1,3,1,0,0
3351,220000,1973,1409,3,2,1,0,0,0,0
